place_name,facility,total_mentions,positive_count,negative_count,neutral_count,sentiment_score,majority_sentiment,supporting_review_count,sample_evidence_chunk_ids
Arugam Bay,Restaurant,117,43,18,56,0.214,neutral,94,REV037340_F001;REV037343_F001;REV037345_F001;REV037346_F001;REV037348_F001;REV037350_F001;REV037353_F001;REV037355_F001;REV037360_F001;REV037365_F001;REV037367_F001;REV037371_F001;REV037376_F001;REV037377_F001;REV037383_F003;REV037383_F004;REV037386_F002;REV037386_F003;REV037386_F004;REV037387_F001;REV037388_F001;REV037389_F001;REV037390_F001;REV037390_F002;REV037400_F001
Arugam Bay,Road access,4,1,0,3,0.25,neutral,3,REV037635_F001;REV037648_F001;REV037648_F002;REV037664_F002
Arugam Bay,Safety barrier,1,0,0,1,0.0,neutral,1,REV037370_F002
Arugam Bay,Scooter rental,3,1,0,2,0.333,neutral,3,REV037384_F001;REV037438_F001;REV037457_F001
Arugam Bay,Seating,3,0,1,2,-0.333,neutral,3,REV037624_F003;REV037659_F002;REV037670_F001
Arugam Bay,Security,6,1,0,5,0.167,neutral,4,REV037351_F001;REV037351_F003;REV037370_F001;REV037404_F001;REV037404_F004;REV037531_F001
Arugam Bay,Shade or shelter,3,1,2,0,-0.333,negative,3,REV037343_F002;REV037411_F001;REV037454_F003
Arugam Bay,Shop,38,15,5,18,0.263,neutral,29,REV037340_F001;REV037350_F001;REV037371_F001;REV037381_F001;REV037383_F005;REV037393_F001;REV037415_F001;REV037415_F002;REV037418_F001;REV037418_F002;REV037431_F003;REV037454_F002;REV037473_F001;REV037478_F001;REV037496_F001;REV037522_F002;REV037530_F001;REV037538_F002;REV037553_F001;REV037559_F003;REV037561_F003;REV037591_F002;REV037591_F003;REV037593_F002;REV037601_F002
Arugam Bay,Shower,4,3,0,1,0.75,positive,4,REV037583_F001;REV037613_F003;REV037635_F007;REV037661_F003
Arugam Bay,Signage,2,0,2,0,-1.0,negative,2,REV037424_F002;REV037635_F009
Arugam Bay,Steps or stairs,7,2,2,3,0.0,neutral,6,REV037522_F002;REV037635_F006;REV037659_F002;REV037659_F003;REV037666_F005;REV037668_F004;REV037671_F002
Arugam Bay,Surfboard rental,1,0,0,1,0.0,neutral,1,REV037578_F001
Arugam Bay,Taxi service,26,8,2,16,0.231,neutral,17,REV037425_F001;REV037493_F001;REV037502_F001;REV037542_F002;REV037560_F001;REV037560_F002;REV037560_F003;REV037573_F001;REV037584_F001;REV037584_F002;REV037584_F003;REV037621_F001;REV037621_F002;REV037624_F002;REV037624_F003;REV037630_F001;REV037635_F004;REV037635_F006;REV037641_F001;REV037644_F001;REV037660_F001;REV037666_F001;REV037666_F003;REV037666_F006;REV037667_F004
Arugam Bay,Ticket or receipt,3,2,0,1,0.667,positive,3,REV037351_F003;REV037536_F001;REV037624_F004
Arugam Bay,Toilet,9,5,0,4,0.556,positive,9,REV037453_F001;REV037613_F003;REV037622_F001;REV037630_F002;REV037659_F004;REV037661_F003;REV037664_F001;REV037669_F003;REV037671_F001
Arugam Bay,Towel service,2,0,0,2,0.0,neutral,2,REV037383_F002;REV037564_F001
Arugam Bay,Train service,1,0,1,0,-1.0,negative,1,REV037573_F002
Arugam Bay,Tuk tuk service,53,25,6,22,0.358,positive,45,REV037351_F002;REV037371_F002;REV037383_F001;REV037386_F003;REV037387_F002;REV037421_F001;REV037426_F002;REV037429_F002;REV037431_F005;REV037431_F006;REV037454_F001;REV037472_F003;REV037476_F003;REV037479_F001;REV037502_F001;REV037503_F001;REV037508_F002;REV037510_F001;REV037511_F001;REV037514_F001;REV037521_F001;REV037542_F003;REV037552_F003;REV037557_F002;REV037557_F004
Arugam Bay,View platform,1,0,0,1,0.0,neutral,1,REV037657_F004
Bahiravokanda Vihara Buddha Statue,Accessibility ramp,1,0,1,0,-1.0,negative,1,REV014002_F002
Bahiravokanda Vihara Buddha Statue,Accommodation,9,1,2,6,-0.111,neutral,8,REV013812_F001;REV013821_F001;REV013853_F004;REV013954_F001;REV014037_F001;REV014135_F001;REV014140_F001;REV014240_F001;REV014240_F002
Bahiravokanda Vihara Buddha Statue,Brochure,3,0,2,1,-0.667,negative,3,REV013776_F003;REV013978_F002;REV014188_F001
Bahiravokanda Vihara Buddha Statue,Cafe,2,1,1,0,0.0,positive,2,REV013860_F002;REV014213_F002
Bahiravokanda Vihara Buddha Statue,Clothing cover service,3,0,0,3,0.0,neutral,3,REV014070_F001;REV014105_F001;REV014191_F002
Bahiravokanda Vihara Buddha Statue,Donation box,70,15,16,39,-0.014,neutral,63,REV013758_F001;REV013772_F005;REV013776_F003;REV013788_F002;REV013789_F001;REV013800_F002;REV013814_F001;REV013814_F002;REV013814_F005;REV013824_F001;REV013824_F002;REV013836_F001;REV013900_F001;REV013911_F001;REV013917_F002;REV013926_F001;REV013930_F001;REV013941_F002;REV013950_F003;REV013950_F004;REV013954_F002;REV013966_F001;REV013974_F001;REV013978_F001;REV013978_F002
Bahiravokanda Vihara Buddha Statue,Entrance fee,131,26,24,81,0.015,neutral,114,REV013756_F002;REV013758_F001;REV013759_F001;REV013760_F001;REV013762_F002;REV013769_F003;REV013770_F004;REV013770_F005;REV013771_F001;REV013772_F002;REV013775_F001;REV013775_F002;REV013780_F001;REV013782_F002;REV013786_F001;REV013786_F003;REV013788_F002;REV013788_F004;REV013789_F001;REV013790_F002;REV013800_F002;REV013805_F001;REV013815_F001;REV013824_F001;REV013825_F002
Bahiravokanda Vihara Buddha Statue,Food stall,3,1,2,0,-0.333,negative,3,REV013860_F002;REV014021_F004;REV014210_F002
Bahiravokanda Vihara Buddha Statue,Guide service,4,1,0,3,0.25,neutral,4,REV013769_F004;REV013776_F003;REV013937_F001;REV014201_F001
Bahiravokanda Vihara Buddha Statue,Lighting,2,1,0,1,0.5,positive,2,REV013757_F001;REV014133_F001
Bahiravokanda Vihara Buddha Statue,Multilingual information,2,1,1,0,0.0,positive,2,REV013845_F001;REV014120_F001
Bahiravokanda Vihara Buddha Statue,Parking,1,0,0,1,0.0,neutral,1,REV014184_F002
Bahiravokanda Vihara Buddha Statue,Restaurant,1,1,0,0,1.0,positive,1,REV013814_F006
Bahiravokanda Vihara Buddha Statue,Road access,11,2,6,3,-0.364,negative,11,REV013810_F001;REV013831_F001;REV013869_F001;REV013907_F001;REV013918_F001;REV013958_F003;REV013962_F001;REV014024_F001;REV014074_F002;REV014150_F001;REV014228_F001
Bahiravokanda Vihara Buddha Statue,Seating,1,0,0,1,0.0,neutral,1,REV013853_F003
Bahiravokanda Vihara Buddha Statue,Security,5,1,0,4,0.2,neutral,5,REV013817_F001;REV013853_F002;REV013998_F002;REV013999_F004;REV014141_F002
Bahiravokanda Vihara Buddha Statue,Shade or shelter,1,0,1,0,-1.0,negative,1,REV014027_F001
Bahiravokanda Vihara Buddha Statue,Shoe storage,25,4,3,18,0.04,neutral,24,REV013770_F005;REV013824_F001;REV013849_F001;REV013868_F001;REV013880_F002;REV013926_F001;REV013958_F002;REV013978_F001;REV013978_F002;REV013985_F001;REV014004_F001;REV014007_F002;REV014008_F002;REV014014_F002;REV014036_F001;REV014054_F001;REV014060_F001;REV014087_F002;REV014104_F003;REV014141_F001;REV014146_F001;REV014181_F002;REV014183_F001;REV014230_F001;REV014245_F001
Bahiravokanda Vihara Buddha Statue,Shop,11,2,0,9,0.182,neutral,11,REV013776_F002;REV013788_F002;REV013868_F003;REV014022_F001;REV014052_F002;REV014057_F004;REV014065_F002;REV014118_F001;REV014181_F003;REV014190_F001;REV014191_F002
Bahiravokanda Vihara Buddha Statue,Signage,6,0,5,1,-0.833,negative,6,REV013788_F001;REV013978_F002;REV013999_F002;REV014120_F001;REV014198_F001;REV014246_F001
Bahiravokanda Vihara Buddha Statue,Souvenir shop,12,3,2,7,0.083,neutral,11,REV013770_F003;REV013772_F004;REV013794_F001;REV013814_F005;REV013842_F002;REV013894_F001;REV014016_F001;REV014016_F003;REV014021_F001;REV014029_F002;REV014193_F002;REV014242_F003
Bahiravokanda Vihara Buddha Statue,Steps or stairs,118,28,23,67,0.042,neutral,103,REV013753_F003;REV013765_F001;REV013766_F001;REV013767_F001;REV013767_F002;REV013769_F001;REV013769_F002;REV013769_F004;REV013772_F003;REV013773_F002;REV013776_F002;REV013780_F003;REV013786_F002;REV013788_F001;REV013788_F002;REV013788_F003;REV013790_F001;REV013797_F001;REV013799_F002;REV013811_F001;REV013814_F004;REV013819_F001;REV013833_F001;REV013833_F002;REV013840_F001
Bahiravokanda Vihara Buddha Statue,Taxi service,12,2,1,9,0.083,neutral,12,REV013756_F001;REV013814_F003;REV013825_F001;REV013860_F001;REV013882_F001;REV013966_F001;REV014025_F001;REV014065_F001;REV014085_F001;REV014173_F001;REV014183_F001;REV014215_F001
Bahiravokanda Vihara Buddha Statue,Ticket counter,1,0,0,1,0.0,neutral,1,REV014190_F001
Bahiravokanda Vihara Buddha Statue,Ticket or receipt,20,5,6,9,-0.05,neutral,20,REV013760_F001;REV013769_F003;REV013775_F002;REV013780_F001;REV013789_F001;REV013806_F001;REV013825_F002;REV013885_F001;REV013909_F002;REV013954_F002;REV014053_F001;REV014066_F001;REV014077_F002;REV014090_F001;REV014115_F001;REV014116_F001;REV014180_F001;REV014190_F001;REV014210_F002;REV014245_F002
Bahiravokanda Vihara Buddha Statue,Toilet,9,1,1,7,0.0,neutral,6,REV013780_F004;REV013780_F005;REV013780_F006;REV013780_F007;REV013944_F001;REV014016_F003;REV014021_F003;REV014059_F001;REV014125_F001
Bahiravokanda Vihara Buddha Statue,Train service,1,0,0,1,0.0,neutral,1,REV014057_F001
Bahiravokanda Vihara Buddha Statue,Tuk tuk service,117,30,9,78,0.179,neutral,111,REV013753_F002;REV013755_F001;REV013762_F001;REV013770_F001;REV013771_F001;REV013772_F001;REV013773_F001;REV013775_F001;REV013776_F001;REV013780_F002;REV013782_F001;REV013782_F002;REV013788_F004;REV013795_F001;REV013798_F001;REV013799_F001;REV013802_F001;REV013821_F001;REV013838_F001;REV013839_F001;REV013842_F001;REV013846_F001;REV013854_F001;REV013860_F001;REV013867_F001
Bahiravokanda Vihara Buddha Statue,View platform,6,0,0,6,0.0,neutral,5,REV013753_F001;REV013753_F003;REV013754_F001;REV013770_F002;REV013800_F001;REV013857_F003
Bahiravokanda Vihara Buddha Statue,Visitor centre,1,0,0,1,0.0,neutral,1,REV013941_F001
Baker's Falls,Accommodation,3,0,0,3,0.0,neutral,3,REV014253_F001;REV014287_F001;REV014288_F001
Baker's Falls,Cafe,2,0,0,2,0.0,neutral,1,REV014322_F002;REV014322_F004
Baker's Falls,Entrance fee,2,1,0,1,0.5,positive,2,REV014271_F001;REV014274_F001
Baker's Falls,Food stall,1,0,0,1,0.0,neutral,1,REV014307_F001
Baker's Falls,Lighting,1,0,0,1,0.0,neutral,1,REV014254_F002
Baker's Falls,Parking,2,1,0,1,0.5,positive,2,REV014258_F001;REV014264_F002
Baker's Falls,Pathway,3,1,1,1,0.0,positive,3,REV014319_F001;REV014348_F001;REV014357_F001
Baker's Falls,Safety barrier,1,0,0,1,0.0,neutral,1,REV014294_F001
Baker's Falls,Seating,2,0,0,2,0.0,neutral,2,REV014267_F001;REV014307_F001
Baker's Falls,Shade or shelter,2,0,1,1,-0.5,neutral,2,REV014283_F001;REV014287_F001
Baker's Falls,Shower,1,1,0,0,1.0,positive,1,REV014312_F001
Baker's Falls,Signage,2,1,0,1,0.5,positive,2,REV014254_F001;REV014289_F001
Baker's Falls,Steps or stairs,16,4,7,5,-0.188,negative,16,REV014253_F002;REV014262_F001;REV014281_F001;REV014283_F001;REV014284_F001;REV014285_F001;REV014290_F001;REV014299_F001;REV014318_F001;REV014330_F001;REV014332_F001;REV014336_F001;REV014344_F001;REV014348_F001;REV014362_F001;REV014373_F001
Baker's Falls,Ticket or receipt,1,0,0,1,0.0,neutral,1,REV014323_F001
Baker's Falls,Toilet,1,1,0,0,1.0,positive,1,REV014258_F001
Baker's Falls,Tuk tuk service,1,0,0,1,0.0,neutral,1,REV014322_F001
Baker's Falls,View platform,8,3,0,5,0.375,neutral,8,REV014262_F001;REV014264_F001;REV014269_F001;REV014290_F001;REV014316_F001;REV014322_F003;REV014358_F001;REV014370_F001
Bambarakanda Falls,Accommodation,8,3,0,5,0.375,neutral,8,REV014438_F001;REV014441_F001;REV014461_F001;REV014463_F002;REV014467_F001;REV014468_F003;REV014473_F005;REV014481_F001
Bambarakanda Falls,Bridge,4,0,0,4,0.0,neutral,3,REV014404_F002;REV014473_F001;REV014473_F002;REV014477_F002
Bambarakanda Falls,Brochure,3,0,0,3,0.0,neutral,3,REV014417_F001;REV014423_F004;REV014463_F001
Bambarakanda Falls,Cafe,1,0,0,1,0.0,neutral,1,REV014411_F003
Bambarakanda Falls,Clothing cover service,1,0,0,1,0.0,neutral,1,REV014406_F001
Bambarakanda Falls,Entrance fee,19,4,3,12,0.053,neutral,14,REV014383_F001;REV014383_F002;REV014396_F001;REV014400_F003;REV014416_F003;REV014416_F005;REV014416_F006;REV014427_F002;REV014428_F001;REV014443_F001;REV014443_F002;REV014447_F001;REV014454_F001;REV014454_F002;REV014455_F002;REV014468_F004;REV014469_F002;REV014472_F001;REV014477_F001
Bambarakanda Falls,Food stall,1,0,0,1,0.0,neutral,1,REV014411_F003
Bambarakanda Falls,Parking,9,4,1,4,0.333,positive,9,REV014389_F004;REV014400_F002;REV014407_F001;REV014410_F001;REV014415_F001;REV014439_F001;REV014466_F001;REV014468_F002;REV014472_F002
Bambarakanda Falls,Pathway,8,3,2,3,0.125,positive,7,REV014382_F002;REV014389_F004;REV014389_F006;REV014400_F004;REV014403_F001;REV014440_F002;REV014455_F001;REV014462_F001
Bambarakanda Falls,Road access,19,1,3,15,-0.105,neutral,17,REV014388_F001;REV014389_F001;REV014389_F002;REV014390_F001;REV014399_F001;REV014400_F001;REV014407_F001;REV014411_F001;REV014412_F001;REV014426_F001;REV014440_F001;REV014442_F001;REV014444_F001;REV014463_F003;REV014468_F001;REV014471_F001;REV014472_F002;REV014473_F002;REV014473_F004
Bambarakanda Falls,Seating,4,1,0,3,0.25,neutral,4,REV014407_F003;REV014411_F005;REV014434_F001;REV014468_F005
Bambarakanda Falls,Security,1,0,0,1,0.0,neutral,1,REV014399_F002
Bambarakanda Falls,Shade or shelter,2,1,0,1,0.5,positive,2,REV014411_F002;REV014455_F003
Bambarakanda Falls,Shop,1,0,0,1,0.0,neutral,1,REV014473_F003
Bambarakanda Falls,Shower,6,1,0,5,0.167,neutral,4,REV014397_F001;REV014436_F001;REV014479_F001;REV014482_F001;REV014482_F002;REV014482_F003
Bambarakanda Falls,Signage,2,0,0,2,0.0,neutral,2,REV014463_F001;REV014481_F001
Bambarakanda Falls,Steps or stairs,13,2,1,10,0.077,neutral,13,REV014399_F002;REV014401_F003;REV014405_F001;REV014407_F002;REV014416_F002;REV014418_F002;REV014421_F001;REV014425_F001;REV014427_F001;REV014439_F002;REV014443_F003;REV014463_F004;REV014469_F001
Bambarakanda Falls,Ticket counter,8,2,0,6,0.25,neutral,6,REV014382_F001;REV014411_F003;REV014411_F004;REV014413_F001;REV014414_F001;REV014423_F002;REV014423_F003;REV014430_F003
Bambarakanda Falls,Ticket or receipt,23,5,2,16,0.13,neutral,19,REV014382_F001;REV014389_F003;REV014396_F001;REV014400_F003;REV014401_F002;REV014411_F003;REV014411_F004;REV014413_F001;REV014414_F001;REV014416_F006;REV014421_F001;REV014423_F001;REV014423_F002;REV014423_F003;REV014425_F002;REV014430_F002;REV014430_F003;REV014437_F001;REV014439_F002;REV014440_F002;REV014442_F002;REV014455_F002;REV014462_F001
Bambarakanda Falls,Toilet,9,4,0,5,0.444,neutral,9,REV014389_F005;REV014399_F002;REV014428_F002;REV014432_F001;REV014437_F002;REV014443_F003;REV014455_F003;REV014463_F005;REV014469_F001
Bambarakanda Falls,Train service,3,2,1,0,0.333,positive,3,REV014404_F001;REV014416_F001;REV014418_F001
Bambarakanda Falls,Tuk tuk service,9,2,0,7,0.222,neutral,9,REV014382_F001;REV014383_F002;REV014401_F001;REV014416_F004;REV014430_F001;REV014446_F001;REV014465_F001;REV014468_F001;REV014477_F001
Bambarakanda Falls,View platform,1,0,0,1,0.0,neutral,1,REV014414_F002
Batticaloa Fort,Accessibility ramp,21,6,1,14,0.238,neutral,14,REV037688_F001;REV037711_F001;REV037724_F001;REV037724_F002;REV037724_F003;REV037724_F004;REV037724_F005;REV037724_F006;REV037726_F001;REV037737_F002;REV037746_F001;REV037748_F001;REV037750_F001;REV037751_F001;REV037752_F001;REV037755_F001;REV037771_F002;REV037779_F001;REV037779_F002;REV037782_F001;REV037782_F002
Batticaloa Fort,Accommodation,3,1,0,2,0.333,neutral,3,REV037765_F001;REV037788_F001;REV037792_F001
Batticaloa Fort,Boat service,6,3,0,3,0.5,positive,5,REV037703_F001;REV037711_F002;REV037737_F001;REV037737_F003;REV037761_F002;REV037775_F001
Batticaloa Fort,Bridge,8,2,0,6,0.25,neutral,7,REV037717_F001;REV037724_F004;REV037728_F001;REV037734_F001;REV037737_F001;REV037775_F001;REV037791_F002;REV037791_F003
Batticaloa Fort,Cafe,1,1,0,0,1.0,positive,1,REV037753_F001
Batticaloa Fort,Entrance fee,2,1,0,1,0.5,positive,2,REV037711_F001;REV037731_F002
Batticaloa Fort,General facilities,1,0,0,1,0.0,neutral,1,REV037689_F001
Batticaloa Fort,Guide service,20,6,3,11,0.15,neutral,19,REV037678_F001;REV037679_F001;REV037681_F001;REV037682_F001;REV037683_F001;REV037684_F001;REV037685_F001;REV037691_F001;REV037692_F001;REV037696_F001;REV037696_F002;REV037697_F001;REV037699_F001;REV037703_F001;REV037704_F001;REV037706_F001;REV037707_F001;REV037708_F001;REV037709_F001;REV037720_F001
Batticaloa Fort,Multilingual information,1,0,0,1,0.0,neutral,1,REV037708_F001
Batticaloa Fort,Restaurant,2,0,1,1,-0.5,neutral,2,REV037708_F002;REV037783_F001
Batticaloa Fort,Security,8,0,1,7,-0.125,neutral,7,REV037716_F001;REV037722_F001;REV037722_F002;REV037724_F005;REV037737_F002;REV037761_F001;REV037771_F001;REV037784_F001
Batticaloa Fort,Signage,3,1,2,0,-0.333,negative,3,REV037705_F001;REV037706_F001;REV037724_F007
Batticaloa Fort,Steps or stairs,9,1,1,7,0.0,neutral,9,REV037682_F001;REV037724_F001;REV037733_F001;REV037745_F001;REV037760_F001;REV037765_F002;REV037782_F003;REV037787_F001;REV037791_F001
Batticaloa Fort,Tuk tuk service,2,0,0,2,0.0,neutral,1,REV037731_F001;REV037731_F002
Batticaloa Fort,Visitor centre,1,1,0,0,1.0,positive,1,REV037681_F002
Beddegana Wetland Park,Bridge,2,1,0,1,0.5,positive,2,REV000202_F001;REV000211_F002
Beddegana Wetland Park,Brochure,1,1,0,0,1.0,positive,1,REV000213_F001
Beddegana Wetland Park,Entrance fee,5,0,0,5,0.0,neutral,4,REV000182_F001;REV000192_F001;REV000207_F001;REV000207_F002;REV000212_F001
Beddegana Wetland Park,General facilities,1,1,0,0,1.0,positive,1,REV000201_F001
Beddegana Wetland Park,Information board,2,1,0,1,0.5,positive,2,REV000196_F001;REV000210_F001
Beddegana Wetland Park,Parking,3,0,0,3,0.0,neutral,3,REV000202_F002;REV000210_F002;REV000220_F002
Beddegana Wetland Park,Pathway,9,4,1,4,0.333,positive,8,REV000188_F001;REV000194_F001;REV000196_F003;REV000202_F001;REV000210_F004;REV000211_F001;REV000211_F002;REV000215_F001;REV000219_F001
Beddegana Wetland Park,Seating,1,1,0,0,1.0,positive,1,REV000220_F001
Beddegana Wetland Park,Security,6,3,1,2,0.333,positive,3,REV000181_F001;REV000204_F001;REV000204_F002;REV000204_F003;REV000204_F004;REV000210_F004
Beddegana Wetland Park,Shade or shelter,1,0,0,1,0.0,neutral,1,REV000196_F003
Beddegana Wetland Park,Signage,1,1,0,0,1.0,positive,1,REV000181_F001
Beddegana Wetland Park,Ticket or receipt,5,0,1,4,-0.2,neutral,5,REV000182_F001;REV000187_F001;REV000202_F003;REV000207_F001;REV000210_F003
Beddegana Wetland Park,Toilet,1,0,0,1,0.0,neutral,1,REV000202_F004
Beddegana Wetland Park,View platform,2,0,0,2,0.0,neutral,2,REV000196_F002;REV000199_F001
Beddegana Wetland Park,Visitor centre,1,0,0,1,0.0,neutral,1,REV000218_F001
Bentota Beach,Accommodation,242,81,34,127,0.194,neutral,170,REV023946_F001;REV023948_F001;REV023953_F001;REV023955_F001;REV023955_F003;REV023960_F001;REV023962_F001;REV023964_F001;REV023964_F003;REV023968_F001;REV023974_F001;REV023979_F001;REV023982_F001;REV023983_F001;REV023983_F002;REV023985_F001;REV023985_F002;REV023987_F001;REV023994_F001;REV024002_F001;REV024004_F001;REV024008_F002;REV024011_F001;REV024012_F001;REV024012_F002
Bentota Beach,Boat rental,1,0,1,0,-1.0,negative,1,REV023969_F001
Bentota Beach,Boat service,14,5,0,9,0.357,neutral,9,REV023963_F001;REV023964_F002;REV023975_F001;REV024000_F001;REV024000_F002;REV024055_F003;REV024117_F001;REV024189_F001;REV024189_F002;REV024189_F004;REV024189_F005;REV024189_F007;REV024353_F002;REV024432_F001
Bentota Beach,Bridge,1,0,0,1,0.0,neutral,1,REV024406_F001
Bentota Beach,Brochure,1,0,0,1,0.0,neutral,1,REV024214_F001
Bentota Beach,Cafe,18,7,3,8,0.222,neutral,16,REV023972_F001;REV023980_F001;REV023983_F002;REV023987_F001;REV024154_F003;REV024227_F001;REV024230_F001;REV024232_F001;REV024234_F001;REV024243_F001;REV024243_F002;REV024249_F003;REV024438_F001;REV024456_F002;REV024464_F001;REV024469_F002;REV024469_F003;REV024481_F001
Bentota Beach,Clothing cover service,4,1,1,2,0.0,neutral,4,REV024194_F001;REV024249_F001;REV024413_F001;REV024489_F001
Bentota Beach,Entrance fee,27,4,4,19,0.0,neutral,19,REV023977_F003;REV023997_F002;REV024008_F001;REV024012_F001;REV024012_F002;REV024012_F003;REV024021_F001;REV024021_F002;REV024040_F001;REV024072_F003;REV024072_F004;REV024093_F001;REV024189_F002;REV024189_F006;REV024225_F001;REV024225_F002;REV024233_F001;REV024249_F002;REV024272_F002;REV024278_F001;REV024320_F001;REV024320_F002;REV024371_F003;REV024390_F001;REV024439_F006
Bentota Beach,First aid,1,1,0,0,1.0,positive,1,REV024201_F001
Bentota Beach,Food stall,12,3,2,7,0.083,neutral,12,REV023986_F001;REV024051_F001;REV024072_F003;REV024181_F001;REV024316_F001;REV024420_F002;REV024423_F001;REV024437_F001;REV024451_F001;REV024463_F003;REV024469_F003;REV024474_F003
Bentota Beach,General facilities,11,1,2,8,-0.091,neutral,10,REV023997_F001;REV024015_F001;REV024063_F001;REV024101_F001;REV024109_F003;REV024284_F001;REV024284_F002;REV024353_F001;REV024383_F003;REV024473_F001;REV024484_F002
Bentota Beach,Guide service,3,1,0,2,0.333,neutral,3,REV024044_F001;REV024464_F001;REV024489_F002
Bentota Beach,Lifeguard service,14,2,5,7,-0.214,neutral,13,REV023982_F002;REV024096_F002;REV024169_F001;REV024184_F001;REV024201_F001;REV024222_F001;REV024223_F001;REV024292_F001;REV024292_F002;REV024316_F001;REV024423_F002;REV024474_F004;REV024476_F002;REV024541_F001
Bentota Beach,Locker,1,0,1,0,-1.0,negative,1,REV023997_F003
Bentota Beach,Public transport access,1,0,0,1,0.0,neutral,1,REV023960_F001
Bentota Beach,Restaurant,69,25,15,29,0.145,neutral,64,REV023950_F001;REV023955_F004;REV023958_F001;REV023963_F002;REV023963_F003;REV023973_F001;REV023977_F001;REV023987_F001;REV023991_F002;REV024002_F001;REV024012_F002;REV024031_F001;REV024032_F001;REV024072_F001;REV024072_F002;REV024073_F001;REV024081_F002;REV024083_F001;REV024086_F001;REV024100_F001;REV024102_F001;REV024107_F001;REV024113_F001;REV024118_F001;REV024134_F001
